date,city,country,latitude,longitude,temp_max_c,temp_min_c,temp_mean_c,precipitation_mm,wind_max_kmh,humidity_pct
2015-10-31,Paris,Europe,48.86,2.35,16.8,6.9,11.0,0.0,11.3,88
2015-11-01,Paris,Europe,48.86,2.35,15.7,5.2,9.5,0.0,9.4,94
2015-11-02,Paris,Europe,48.86,2.35,14.7,5.0,9.0,0.0,14.3,92
2015-11-03,Paris,Europe,48.86,2.35,14.4,9.9,11.9,4.4,20.2,82
2015-11-04,Paris,Europe,48.86,2.35,16.3,11.8,13.8,5.6,21.4,88
2015-11-05,Paris,Europe,48.86,2.35,18.0,11.5,14.2,2.5,17.1,87
2015-11-06,Paris,Europe,48.86,2.35,17.5,14.5,16.1,6.1,20.7,92
2015-11-07,Paris,Europe,48.86,2.35,20.7,15.1,17.3,0.0,15.6,88
2015-11-08,Paris,Europe,48.86,2.35,19.3,10.8,15.2,0.0,19.1,89
2015-11-09,Paris,Europe,48.86,2.35,16.4,11.5,14.7,0.0,19.9,79
2015-11-10,Paris,Europe,48.86,2.35,15.2,8.9,11.6,0.0,16.1,86
2015-11-11,Paris,Europe,48.86,2.35,15.8,8.2,11.9,0.0,12.8,91
2015-11-12,Paris,Europe,48.86,2.35,15.2,9.6,12.3,0.0,12.7,93
2015-11-13,Paris,Europe,48.86,2.35,14.9,9.5,12.2,0.8,20.5,83
2015-11-14,Paris,Europe,48.86,2.35,12.4,7.6,10.1,0.0,23.5,74
2015-11-15,Paris,Europe,48.86,2.35,16.0,10.0,12.2,0.0,22.2,81
2015-11-16,Paris,Europe,48.86,2.35,14.2,9.5,12.1,0.3,26.8,84
2015-11-17,Paris,Europe,48.86,2.35,16.6,13.3,14.9,2.3,30.9,88
2015-11-18,Paris,Europe,48.86,2.35,14.9,10.9,13.4,0.0,27.0,76
2015-11-19,Paris,Europe,48.86,2.35,15.3,12.5,14.0,2.2,29.0,83
2015-11-20,Paris,Europe,48.86,2.35,14.2,7.5,10.7,21.3,25.0,90
2015-11-21,Paris,Europe,48.86,2.35,6.9,3.4,5.3,2.0,34.7,79
2015-11-22,Paris,Europe,48.86,2.35,5.9,1.1,3.1,0.0,21.1,72
2015-11-23,Paris,Europe,48.86,2.35,5.3,-1.2,1.6,0.0,9.2,85
2015-11-24,Paris,Europe,48.86,2.35,7.1,-0.6,3.0,6.1,25.5,90
2015-11-25,Paris,Europe,48.86,2.35,9.9,5.0,7.4,3.6,20.2,90
2015-11-26,Paris,Europe,48.86,2.35,9.2,2.7,5.5,0.0,14.2,87
2015-11-27,Paris,Europe,48.86,2.35,8.0,1.9,4.9,0.3,19.8,88
2015-11-28,Paris,Europe,48.86,2.35,8.9,3.5,7.0,0.7,28.3,77
2015-11-29,Paris,Europe,48.86,2.35,11.8,7.9,10.4,0.5,29.6,75
2015-11-30,Paris,Europe,48.86,2.35,12.8,10.2,11.4,0.0,30.8,74
2015-12-01,Paris,Europe,48.86,2.35,13.1,8.4,11.3,0.0,26.3,79
2015-12-02,Paris,Europe,48.86,2.35,11.8,4.5,8.1,0.0,11.3,83
2015-12-03,Paris,Europe,48.86,2.35,10.7,1.8,5.9,0.0,22.5,84
2015-12-04,Paris,Europe,48.86,2.35,11.8,3.3,8.9,0.0,25.2,80
2015-12-05,Paris,Europe,48.86,2.35,8.2,2.5,4.8,0.0,20.2,89
2015-12-06,Paris,Europe,48.86,2.35,11.9,4.8,8.9,0.1,20.6,88
2015-12-07,Paris,Europe,48.86,2.35,12.1,7.3,8.9,0.0,14.1,90
2015-12-08,Paris,Europe,48.86,2.35,11.0,6.7,8.8,7.4,16.7,92
2015-12-09,Paris,Europe,48.86,2.35,9.8,3.0,5.9,0.0,12.3,93
2015-12-10,Paris,Europe,48.86,2.35,6.5,1.0,3.6,0.0,14.6,91
2015-12-11,Paris,Europe,48.86,2.35,9.9,1.2,6.3,0.0,21.6,90
2015-12-12,Paris,Europe,48.86,2.35,11.3,7.5,9.2,0.2,16.8,93
2015-12-13,Paris,Europe,48.86,2.35,7.1,5.0,6.1,0.0,12.5,97
2015-12-14,Paris,Europe,48.86,2.35,8.0,1.9,4.9,0.0,12.0,93
2015-12-15,Paris,Europe,48.86,2.35,10.3,5.6,7.8,13.2,16.6,91
2015-12-16,Paris,Europe,48.86,2.35,13.8,9.5,12.2,0.0,21.5,93
2015-12-17,Paris,Europe,48.86,2.35,15.3,9.3,12.3,1.2,16.6,87
2015-12-18,Paris,Europe,48.86,2.35,13.0,10.0,11.4,0.4,15.0,93
2015-12-19,Paris,Europe,48.86,2.35,14.2,8.9,11.0,0.0,17.8,89
2015-12-20,Paris,Europe,48.86,2.35,13.7,9.6,11.6,2.1,19.0,82
2015-12-21,Paris,Europe,48.86,2.35,12.4,8.6,10.9,0.1,30.1,80
2015-12-22,Paris,Europe,48.86,2.35,12.9,11.5,12.2,0.0,25.1,68
2015-12-23,Paris,Europe,48.86,2.35,12.6,8.0,11.1,0.0,27.2,79
2015-12-24,Paris,Europe,48.86,2.35,13.1,9.0,10.9,0.5,27.4,83
2015-12-25,Paris,Europe,48.86,2.35,12.6,9.5,10.8,4.1,22.1,87
2015-12-26,Paris,Europe,48.86,2.35,12.6,8.0,9.7,0.0,16.9,88
2015-12-27,Paris,Europe,48.86,2.35,12.7,6.4,9.1,0.0,17.0,89
2015-12-28,Paris,Europe,48.86,2.35,11.7,4.9,7.7,0.0,16.9,85
2015-12-29,Paris,Europe,48.86,2.35,11.5,6.1,9.3,2.7,19.2,83
2015-12-30,Paris,Europe,48.86,2.35,10.6,5.6,7.8,0.0,23.0,82
2015-12-31,Paris,Europe,48.86,2.35,10.7,6.6,8.8,2.9,22.5,82
2016-01-01,Paris,Europe,48.86,2.35,9.1,3.6,6.6,1.9,23.5,91
2016-01-02,Paris,Europe,48.86,2.35,10.9,7.2,9.0,1.9,27.9,85
2016-01-03,Paris,Europe,48.86,2.35,8.4,4.7,6.9,11.5,29.5,88
2016-01-04,Paris,Europe,48.86,2.35,9.4,5.4,7.2,0.0,26.2,86
2016-01-05,Paris,Europe,48.86,2.35,9.1,5.3,7.1,2.4,27.0,85
2016-01-06,Paris,Europe,48.86,2.35,9.1,5.3,7.1,0.7,16.9,91
2016-01-07,Paris,Europe,48.86,2.35,10.7,5.4,7.5,10.7,31.1,85
2016-01-08,Paris,Europe,48.86,2.35,8.4,1.3,4.9,0.0,14.7,90
2016-01-09,Paris,Europe,48.86,2.35,10.3,3.5,7.0,3.8,30.5,88
2016-01-10,Paris,Europe,48.86,2.35,9.1,4.8,6.8,3.1,27.5,87
2016-01-11,Paris,Europe,48.86,2.35,8.1,4.8,6.6,5.6,30.5,87
2016-01-12,Paris,Europe,48.86,2.35,7.2,5.3,6.3,1.2,27.5,79
2016-01-13,Paris,Europe,48.86,2.35,7.3,3.7,5.1,0.2,27.4,77
2016-01-14,Paris,Europe,48.86,2.35,6.7,3.3,4.4,5.6,22.7,86
2016-01-15,Paris,Europe,48.86,2.35,5.2,1.1,2.8,0.0,25.2,70
2016-01-16,Paris,Europe,48.86,2.35,5.5,-1.4,1.4,0.0,17.4,83
2016-01-17,Paris,Europe,48.86,2.35,2.8,-2.1,0.2,0.3,12.1,92
2016-01-18,Paris,Europe,48.86,2.35,1.3,-3.2,-1.4,0.0,15.9,77
2016-01-19,Paris,Europe,48.86,2.35,1.2,-5.5,-2.7,0.0,8.2,84
2016-01-20,Paris,Europe,48.86,2.35,1.9,-4.4,-1.7,0.0,6.9,85
2016-01-21,Paris,Europe,48.86,2.35,4.1,-5.2,-1.7,0.0,11.5,85
2016-01-22,Paris,Europe,48.86,2.35,5.9,-2.2,1.8,7.7,18.5,89
2016-01-23,Paris,Europe,48.86,2.35,5.9,2.8,4.8,0.0,13.0,99
2016-01-24,Paris,Europe,48.86,2.35,10.3,4.3,7.4,0.0,12.3,94
2016-01-25,Paris,Europe,48.86,2.35,12.9,3.5,7.9,0.0,16.9,85
2016-01-26,Paris,Europe,48.86,2.35,10.7,6.7,9.0,0.0,24.6,87
2016-01-27,Paris,Europe,48.86,2.35,11.6,9.3,10.2,2.4,28.1,79
2016-01-28,Paris,Europe,48.86,2.35,10.8,1.2,7.3,3.6,22.4,86
2016-01-29,Paris,Europe,48.86,2.35,9.3,0.7,5.5,0.0,25.0,83
2016-01-30,Paris,Europe,48.86,2.35,9.3,6.5,8.3,8.4,34.6,85
2016-01-31,Paris,Europe,48.86,2.35,12.2,6.1,8.9,2.2,27.7,92
2016-02-01,Paris,Europe,48.86,2.35,12.4,9.9,11.2,0.0,28.3,79
2016-02-02,Paris,Europe,48.86,2.35,11.2,5.2,9.7,4.1,28.6,87
2016-02-03,Paris,Europe,48.86,2.35,7.5,4.7,5.7,0.8,25.8,81
2016-02-04,Paris,Europe,48.86,2.35,10.4,3.5,7.0,0.3,25.2,87
2016-02-05,Paris,Europe,48.86,2.35,11.3,8.6,9.6,0.0,17.3,89
2016-02-06,Paris,Europe,48.86,2.35,13.3,7.3,10.1,0.0,32.4,76
2016-02-07,Paris,Europe,48.86,2.35,12.0,6.3,8.6,3.5,31.2,71
2016-02-08,Paris,Europe,48.86,2.35,10.3,7.6,9.1,5.8,39.5,75
2016-02-09,Paris,Europe,48.86,2.35,10.8,2.7,7.1,8.5,40.3,84
2016-02-10,Paris,Europe,48.86,2.35,7.5,3.1,4.8,0.0,26.7,75
2016-02-11,Paris,Europe,48.86,2.35,7.5,1.7,4.3,0.7,13.2,84
2016-02-12,Paris,Europe,48.86,2.35,4.0,0.7,2.4,6.7,20.9,96
2016-02-13,Paris,Europe,48.86,2.35,10.4,2.2,5.8,12.4,27.6,94
2016-02-14,Paris,Europe,48.86,2.35,8.3,2.2,5.6,2.6,19.9,87
2016-02-15,Paris,Europe,48.86,2.35,6.0,1.2,3.3,0.3,29.3,78
2016-02-16,Paris,Europe,48.86,2.35,5.3,-2.6,0.8,0.0,13.6,77
2016-02-17,Paris,Europe,48.86,2.35,4.4,-4.4,-0.1,0.0,11.3,78
2016-02-18,Paris,Europe,48.86,2.35,5.5,-1.4,1.9,0.1,14.9,83
2016-02-19,Paris,Europe,48.86,2.35,8.5,-1.6,3.3,0.0,23.5,80
2016-02-20,Paris,Europe,48.86,2.35,11.8,5.8,9.2,2.6,29.6,87
2016-02-21,Paris,Europe,48.86,2.35,11.9,9.4,10.7,0.0,25.6,83
2016-02-22,Paris,Europe,48.86,2.35,10.5,8.2,9.5,1.4,24.9,84
2016-02-23,Paris,Europe,48.86,2.35,9.6,2.7,6.4,6.1,17.0,78
2016-02-24,Paris,Europe,48.86,2.35,8.1,-2.1,3.6,2.5,13.3,83
2016-02-25,Paris,Europe,48.86,2.35,7.0,-1.8,2.8,0.0,11.5,80
2016-02-26,Paris,Europe,48.86,2.35,6.3,-2.0,2.4,0.0,13.2,68
2016-02-27,Paris,Europe,48.86,2.35,8.2,-0.7,3.4,0.0,22.2,65
2016-02-28,Paris,Europe,48.86,2.35,7.7,-0.3,3.2,0.0,26.5,65
2016-02-29,Paris,Europe,48.86,2.35,7.0,-0.8,2.5,0.0,23.9,67
2016-03-01,Paris,Europe,48.86,2.35,8.8,-2.8,3.2,2.9,24.3,89
2016-03-02,Paris,Europe,48.86,2.35,9.9,2.9,7.1,3.2,35.2,77
2016-03-03,Paris,Europe,48.86,2.35,7.7,2.8,5.1,0.9,29.9,77
2016-03-04,Paris,Europe,48.86,2.35,8.0,3.9,5.9,17.4,24.1,85
2016-03-05,Paris,Europe,48.86,2.35,7.0,1.0,3.6,9.9,19.1,86
2016-03-06,Paris,Europe,48.86,2.35,7.8,0.8,4.0,0.6,19.4,75
2016-03-07,Paris,Europe,48.86,2.35,6.3,-2.1,2.0,1.6,19.7,86
2016-03-08,Paris,Europe,48.86,2.35,8.1,-0.7,3.8,0.2,15.8,75
2016-03-09,Paris,Europe,48.86,2.35,8.1,3.9,5.4,10.6,36.2,81
2016-03-10,Paris,Europe,48.86,2.35,8.9,3.2,6.2,0.0,10.5,83
2016-03-11,Paris,Europe,48.86,2.35,10.9,2.3,6.8,0.0,12.2,73
2016-03-12,Paris,Europe,48.86,2.35,11.3,2.6,6.8,0.0,15.6,72
2016-03-13,Paris,Europe,48.86,2.35,10.7,0.4,5.6,0.0,21.4,75
2016-03-14,Paris,Europe,48.86,2.35,10.0,1.4,5.7,0.0,20.2,72
2016-03-15,Paris,Europe,48.86,2.35,11.5,-0.2,6.0,0.0,18.6,69
2016-03-16,Paris,Europe,48.86,2.35,8.0,3.1,5.8,0.2,27.1,67
2016-03-17,Paris,Europe,48.86,2.35,11.5,0.9,5.9,0.0,16.6,69
2016-03-18,Paris,Europe,48.86,2.35,11.5,-0.3,5.3,0.0,13.6,80
2016-03-19,Paris,Europe,48.86,2.35,7.9,3.7,5.4,0.0,17.0,80
2016-03-20,Paris,Europe,48.86,2.35,8.6,2.5,5.7,0.0,16.7,76
2016-03-21,Paris,Europe,48.86,2.35,9.8,4.8,6.9,0.0,16.1,78
2016-03-22,Paris,Europe,48.86,2.35,11.3,3.3,7.2,0.0,16.6,73
2016-03-23,Paris,Europe,48.86,2.35,9.7,3.5,6.7,0.0,16.2,79
2016-03-24,Paris,Europe,48.86,2.35,9.7,3.8,7.2,0.0,13.8,74
2016-03-25,Paris,Europe,48.86,2.35,11.7,5.8,8.1,6.0,19.5,87
2016-03-26,Paris,Europe,48.86,2.35,13.9,6.0,10.3,0.2,27.3,86
2016-03-27,Paris,Europe,48.86,2.35,12.9,5.7,9.5,8.7,30.5,76
2016-03-28,Paris,Europe,48.86,2.35,13.0,7.0,9.9,6.3,40.1,72
2016-03-29,Paris,Europe,48.86,2.35,12.8,5.5,9.0,2.1,25.2,77
2016-03-30,Paris,Europe,48.86,2.35,9.9,7.2,8.5,2.4,17.6,84
2016-03-31,Paris,Europe,48.86,2.35,7.7,5.9,6.8,13.3,25.5,88
2016-04-01,Paris,Europe,48.86,2.35,12.0,2.4,7.5,0.0,16.6,77
2016-04-02,Paris,Europe,48.86,2.35,14.9,1.8,9.2,4.6,17.4,84
2016-04-03,Paris,Europe,48.86,2.35,19.9,9.5,13.8,6.0,15.7,86
2016-04-04,Paris,Europe,48.86,2.35,15.5,9.7,12.3,4.6,22.8,75
2016-04-05,Paris,Europe,48.86,2.35,15.0,8.3,11.2,0.0,15.6,76
2016-04-06,Paris,Europe,48.86,2.35,12.7,5.6,9.2,0.4,26.1,78
2016-04-07,Paris,Europe,48.86,2.35,11.6,4.3,7.7,3.3,21.7,76
2016-04-08,Paris,Europe,48.86,2.35,12.4,3.3,7.9,1.8,10.2,82
2016-04-09,Paris,Europe,48.86,2.35,11.8,1.8,7.2,2.5,21.2,86
2016-04-10,Paris,Europe,48.86,2.35,16.2,1.1,9.3,0.0,22.1,77
2016-04-11,Paris,Europe,48.86,2.35,13.8,7.4,10.6,9.2,18.9,82
2016-04-12,Paris,Europe,48.86,2.35,14.8,3.1,9.7,0.9,14.1,82
2016-04-13,Paris,Europe,48.86,2.35,15.7,7.2,11.0,3.2,10.5,82
2016-04-14,Paris,Europe,48.86,2.35,15.9,4.3,10.7,3.6,14.5,83
2016-04-15,Paris,Europe,48.86,2.35,15.4,8.1,11.7,1.9,29.1,75
2016-04-16,Paris,Europe,48.86,2.35,14.2,8.0,10.7,0.4,18.3,75
2016-04-17,Paris,Europe,48.86,2.35,11.0,2.2,6.9,2.1,14.4,73
2016-04-18,Paris,Europe,48.86,2.35,12.7,0.3,7.0,0.0,9.9,69
2016-04-19,Paris,Europe,48.86,2.35,14.3,2.5,8.9,0.0,16.1,73
2016-04-20,Paris,Europe,48.86,2.35,17.0,4.8,11.3,0.0,23.7,66
2016-04-21,Paris,Europe,48.86,2.35,20.0,7.7,14.0,0.0,16.6,66
2016-04-22,Paris,Europe,48.86,2.35,16.5,9.0,13.2,1.9,9.2,81
2016-04-23,Paris,Europe,48.86,2.35,11.2,5.1,9.2,0.9,21.1,70
2016-04-24,Paris,Europe,48.86,2.35,10.2,0.6,5.8,3.5,19.9,75
2016-04-25,Paris,Europe,48.86,2.35,10.5,2.5,7.2,1.8,28.7,77
2016-04-26,Paris,Europe,48.86,2.35,9.6,3.4,6.5,4.0,21.4,79
2016-04-27,Paris,Europe,48.86,2.35,10.4,2.1,5.9,2.1,17.6,76
2016-04-28,Paris,Europe,48.86,2.35,11.3,-0.7,6.3,0.2,13.0,69
2016-04-29,Paris,Europe,48.86,2.35,13.0,4.9,8.8,4.2,24.5,74
2016-04-30,Paris,Europe,48.86,2.35,9.6,5.6,7.7,8.3,21.4,84
2016-05-01,Paris,Europe,48.86,2.35,14.0,1.9,8.4,0.0,20.4,68
2016-05-02,Paris,Europe,48.86,2.35,16.3,2.7,10.4,0.0,12.3,71
2016-05-03,Paris,Europe,48.86,2.35,14.7,7.6,11.4,0.5,16.7,68
2016-05-04,Paris,Europe,48.86,2.35,16.6,2.9,10.6,0.0,10.5,68
2016-05-05,Paris,Europe,48.86,2.35,18.6,6.1,12.7,0.0,16.9,61
2016-05-06,Paris,Europe,48.86,2.35,22.1,7.8,15.6,0.0,14.7,68
2016-05-07,Paris,Europe,48.86,2.35,22.1,10.1,16.6,0.0,16.3,67
2016-05-08,Paris,Europe,48.86,2.35,23.4,11.0,17.9,0.0,20.2,60
2016-05-09,Paris,Europe,48.86,2.35,21.4,15.7,18.2,2.4,21.5,67
2016-05-10,Paris,Europe,48.86,2.35,19.5,14.6,16.4,12.3,11.9,88
2016-05-11,Paris,Europe,48.86,2.35,20.5,11.0,15.6,8.8,8.7,89
2016-05-12,Paris,Europe,48.86,2.35,18.3,10.4,14.9,1.8,12.2,89
2016-05-13,Paris,Europe,48.86,2.35,21.0,12.5,16.1,5.4,18.7,85
2016-05-14,Paris,Europe,48.86,2.35,13.1,8.0,10.6,0.0,20.3,69
2016-05-15,Paris,Europe,48.86,2.35,13.8,3.5,9.5,0.3,12.7,70
2016-05-16,Paris,Europe,48.86,2.35,15.5,6.3,11.4,0.5,12.6,77
2016-05-17,Paris,Europe,48.86,2.35,16.8,5.2,12.1,0.0,11.3,74
2016-05-18,Paris,Europe,48.86,2.35,15.6,9.6,13.0,3.4,25.5,78
2016-05-19,Paris,Europe,48.86,2.35,16.6,9.0,12.1,2.8,22.9,80
2016-05-20,Paris,Europe,48.86,2.35,18.4,9.6,14.3,0.8,17.3,82
2016-05-21,Paris,Europe,48.86,2.35,23.6,12.6,18.0,0.9,18.9,76
2016-05-22,Paris,Europe,48.86,2.35,16.3,11.6,14.7,29.5,17.2,91
2016-05-23,Paris,Europe,48.86,2.35,16.0,10.3,12.2,10.7,24.7,88
2016-05-24,Paris,Europe,48.86,2.35,14.6,7.4,11.3,0.0,15.0,78
2016-05-25,Paris,Europe,48.86,2.35,17.8,8.9,13.6,0.0,13.7,72
2016-05-26,Paris,Europe,48.86,2.35,22.0,11.0,16.3,0.8,11.5,76
2016-05-27,Paris,Europe,48.86,2.35,22.9,13.2,18.1,9.6,7.2,80
2016-05-28,Paris,Europe,48.86,2.35,22.2,11.5,17.5,12.3,13.1,86
2016-05-29,Paris,Europe,48.86,2.35,18.2,13.8,16.0,10.4,16.2,92
2016-05-30,Paris,Europe,48.86,2.35,15.0,12.0,13.4,24.0,24.5,94
2016-05-31,Paris,Europe,48.86,2.35,16.3,11.9,13.5,32.9,22.6,95
2016-06-01,Paris,Europe,48.86,2.35,20.0,13.7,16.0,2.7,18.0,88
2016-06-02,Paris,Europe,48.86,2.35,15.2,12.1,13.7,1.8,26.1,90
2016-06-03,Paris,Europe,48.86,2.35,13.3,11.2,12.1,1.3,14.9,88
2016-06-04,Paris,Europe,48.86,2.35,19.0,11.8,15.3,0.0,12.4,85
2016-06-05,Paris,Europe,48.86,2.35,21.2,13.7,16.8,0.4,11.4,86
2016-06-06,Paris,Europe,48.86,2.35,23.7,13.1,18.4,3.0,6.4,87
2016-06-07,Paris,Europe,48.86,2.35,25.0,13.8,19.4,0.3,16.3,86
2016-06-08,Paris,Europe,48.86,2.35,23.1,14.2,18.7,0.7,14.1,81
2016-06-09,Paris,Europe,48.86,2.35,21.8,11.0,16.8,0.0,11.8,77
2016-06-10,Paris,Europe,48.86,2.35,22.0,12.4,17.8,0.2,7.9,76
2016-06-11,Paris,Europe,48.86,2.35,20.4,14.9,17.6,4.7,9.3,83
2016-06-12,Paris,Europe,48.86,2.35,18.1,13.8,16.0,6.0,18.0,87
2016-06-13,Paris,Europe,48.86,2.35,17.4,12.5,15.3,1.7,19.1,82
2016-06-14,Paris,Europe,48.86,2.35,18.7,12.6,15.3,6.0,21.1,83
2016-06-15,Paris,Europe,48.86,2.35,18.9,11.5,14.6,9.6,14.6,85
2016-06-16,Paris,Europe,48.86,2.35,19.0,10.3,14.7,6.9,10.8,85
2016-06-17,Paris,Europe,48.86,2.35,19.3,11.4,15.2,3.9,18.1,85
2016-06-18,Paris,Europe,48.86,2.35,19.3,9.9,14.7,5.3,17.6,84
2016-06-19,Paris,Europe,48.86,2.35,19.6,12.6,16.0,0.9,8.9,77
2016-06-20,Paris,Europe,48.86,2.35,15.9,14.5,15.3,8.2,24.8,89
2016-06-21,Paris,Europe,48.86,2.35,21.6,15.2,17.8,1.4,15.3,89
2016-06-22,Paris,Europe,48.86,2.35,27.6,16.5,22.4,0.3,13.1,80
2016-06-23,Paris,Europe,48.86,2.35,29.2,20.0,24.2,1.4,13.7,79
2016-06-24,Paris,Europe,48.86,2.35,22.9,16.5,19.9,0.0,12.9,75
2016-06-25,Paris,Europe,48.86,2.35,19.7,14.0,16.8,1.1,16.3,71
2016-06-26,Paris,Europe,48.86,2.35,19.2,11.5,15.7,1.9,16.1,76
2016-06-27,Paris,Europe,48.86,2.35,19.9,12.5,16.7,1.4,18.9,80
2016-06-28,Paris,Europe,48.86,2.35,20.2,11.8,16.7,0.3,18.9,78
2016-06-29,Paris,Europe,48.86,2.35,21.5,13.4,17.7,0.0,20.2,67
2016-06-30,Paris,Europe,48.86,2.35,21.7,15.3,18.2,1.6,22.4,77
2016-07-01,Paris,Europe,48.86,2.35,20.9,15.3,18.2,1.7,26.5,80
2016-07-02,Paris,Europe,48.86,2.35,18.4,13.3,15.9,0.9,19.9,67
2016-07-03,Paris,Europe,48.86,2.35,15.8,12.7,14.6,1.2,12.3,80
2016-07-04,Paris,Europe,48.86,2.35,20.8,14.6,17.6,0.3,9.7,80
2016-07-05,Paris,Europe,48.86,2.35,21.0,15.4,18.1,0.4,16.5,75
2016-07-06,Paris,Europe,48.86,2.35,21.7,10.9,17.0,0.0,8.5,71
2016-07-07,Paris,Europe,48.86,2.35,25.1,11.6,19.2,0.0,9.4,69
2016-07-08,Paris,Europe,48.86,2.35,26.4,13.1,20.3,0.0,17.4,71
2016-07-09,Paris,Europe,48.86,2.35,25.6,13.3,20.0,0.0,9.9,75
2016-07-10,Paris,Europe,48.86,2.35,27.5,15.5,22.2,0.0,19.7,68
2016-07-11,Paris,Europe,48.86,2.35,22.0,17.0,19.7,0.0,22.6,66
2016-07-12,Paris,Europe,48.86,2.35,21.0,14.1,17.4,6.5,14.6,73
2016-07-13,Paris,Europe,48.86,2.35,18.5,12.8,15.6,3.0,18.9,73
2016-07-14,Paris,Europe,48.86,2.35,19.2,11.6,15.4,1.0,16.8,72
2016-07-15,Paris,Europe,48.86,2.35,21.5,9.9,16.5,0.0,9.8,68
2016-07-16,Paris,Europe,48.86,2.35,23.0,13.9,18.9,0.1,9.8,75
2016-07-17,Paris,Europe,48.86,2.35,26.2,15.5,21.4,0.0,9.4,73
2016-07-18,Paris,Europe,48.86,2.35,28.6,15.4,22.8,0.0,9.5,71
2016-07-19,Paris,Europe,48.86,2.35,32.0,17.1,25.3,0.0,15.2,63
2016-07-20,Paris,Europe,48.86,2.35,29.5,21.4,25.2,1.7,15.3,62
2016-07-21,Paris,Europe,48.86,2.35,26.2,17.2,21.7,0.0,13.7,69
2016-07-22,Paris,Europe,48.86,2.35,24.2,17.5,20.7,0.4,15.3,70
2016-07-23,Paris,Europe,48.86,2.35,26.0,15.8,21.1,0.0,15.3,66
2016-07-24,Paris,Europe,48.86,2.35,25.0,14.2,20.6,0.0,10.9,69
2016-07-25,Paris,Europe,48.86,2.35,24.4,18.5,21.6,1.3,13.0,72
2016-07-26,Paris,Europe,48.86,2.35,23.5,15.1,19.4,0.4,15.9,66
2016-07-27,Paris,Europe,48.86,2.35,22.9,13.6,19.2,0.0,13.5,69
2016-07-28,Paris,Europe,48.86,2.35,24.0,17.5,20.6,5.2,17.5,72
2016-07-29,Paris,Europe,48.86,2.35,23.0,18.1,20.9,1.6,23.4,72
2016-07-30,Paris,Europe,48.86,2.35,23.3,16.3,19.8,0.0,11.9,69
2016-07-31,Paris,Europe,48.86,2.35,23.0,16.1,19.1,0.3,13.5,71
2016-08-01,Paris,Europe,48.86,2.35,23.0,13.0,18.6,0.0,12.7,63
2016-08-02,Paris,Europe,48.86,2.35,22.1,16.0,19.3,2.9,23.8,71
2016-08-03,Paris,Europe,48.86,2.35,24.9,17.6,21.0,0.0,24.3,71
2016-08-04,Paris,Europe,48.86,2.35,21.6,16.7,18.9,1.2,14.0,74
2016-08-05,Paris,Europe,48.86,2.35,21.2,12.8,17.4,0.2,17.6,73
2016-08-06,Paris,Europe,48.86,2.35,22.9,11.5,18.0,0.0,11.2,72
2016-08-07,Paris,Europe,48.86,2.35,27.5,13.2,20.9,0.0,10.3,69
2016-08-08,Paris,Europe,48.86,2.35,21.5,15.7,19.0,0.0,17.1,67
2016-08-09,Paris,Europe,48.86,2.35,21.4,12.4,17.1,0.0,18.4,61
2016-08-10,Paris,Europe,48.86,2.35,19.0,11.0,15.3,0.0,19.8,66
2016-08-11,Paris,Europe,48.86,2.35,22.0,9.3,16.1,0.0,17.0,69
2016-08-12,Paris,Europe,48.86,2.35,25.6,12.8,19.5,0.0,11.9,70
2016-08-13,Paris,Europe,48.86,2.35,27.3,12.1,20.2,0.0,10.8,66
2016-08-14,Paris,Europe,48.86,2.35,26.9,13.3,20.6,0.0,15.0,68
2016-08-15,Paris,Europe,48.86,2.35,27.6,14.6,21.3,0.0,17.4,64
2016-08-16,Paris,Europe,48.86,2.35,28.7,15.9,22.4,0.0,14.2,64
2016-08-17,Paris,Europe,48.86,2.35,29.4,16.0,23.0,0.0,10.7,57
2016-08-18,Paris,Europe,48.86,2.35,25.1,17.8,20.8,5.2,13.9,76
2016-08-19,Paris,Europe,48.86,2.35,25.1,15.4,19.4,4.3,20.5,81
2016-08-20,Paris,Europe,48.86,2.35,23.3,14.6,19.2,0.0,26.4,65
2016-08-21,Paris,Europe,48.86,2.35,21.8,15.1,18.0,0.0,22.9,59
2016-08-22,Paris,Europe,48.86,2.35,27.0,15.4,21.3,0.0,10.0,60
2016-08-23,Paris,Europe,48.86,2.35,31.1,16.4,23.9,0.0,15.5,58
2016-08-24,Paris,Europe,48.86,2.35,34.0,19.4,26.8,0.0,12.8,57
2016-08-25,Paris,Europe,48.86,2.35,35.3,19.1,27.9,0.0,8.7,56
2016-08-26,Paris,Europe,48.86,2.35,33.3,20.2,27.4,0.0,12.1,59
2016-08-27,Paris,Europe,48.86,2.35,33.7,20.4,26.9,0.8,14.8,61
2016-08-28,Paris,Europe,48.86,2.35,27.4,20.3,23.8,0.0,21.6,52
2016-08-29,Paris,Europe,48.86,2.35,23.8,18.8,20.8,1.4,14.9,65
2016-08-30,Paris,Europe,48.86,2.35,26.3,14.8,20.7,0.0,11.6,62
2016-08-31,Paris,Europe,48.86,2.35,27.9,16.6,22.1,0.0,14.0,57
2016-09-01,Paris,Europe,48.86,2.35,26.4,13.6,20.4,0.0,11.4,65
2016-09-02,Paris,Europe,48.86,2.35,28.5,14.6,21.8,0.0,10.5,62
2016-09-03,Paris,Europe,48.86,2.35,27.6,16.0,21.6,0.0,12.0,64
